"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"726","50.429859","192.168.48.130","192.168.48.133","TCP","40590","66","0x0010","22","5","0.000510000","40590  >  22 [ACK] Seq=1649 Ack=1992 Win=64256 Len=0 TSval=4265929544 TSecr=359541820"
"727","50.432120","192.168.48.133","192.168.48.130","SSHv2","22","142","0x0018","40598","7","0.002261000","Server: Encrypted packet (len=76)"
"728","50.432339","192.168.48.130","192.168.48.133","TCP","40598","66","0x0011","22","7","0.000219000","40598  >  22 [FIN, ACK] Seq=1664 Ack=1991 Win=64256 Len=0 TSval=4265929546 TSecr=359541823"
"729","50.433033","192.168.48.130","192.168.48.133","TCP","44622","74","0x0002","22","24","0.000694000","44622  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4265929547 TSecr=0 WS=256"
"730","50.433153","192.168.48.133","192.168.48.130","TCP","22","74","0x0012","44622","24","0.000120000","22  >  44622 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359541824 TSecr=4265929547 WS=128"
"731","50.433990","192.168.48.130","192.168.48.133","TCP","44622","66","0x0010","22","24","0.000837000","44622  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4265929548 TSecr=359541824"
"732","50.434139","192.168.48.130","192.168.48.133","SSHv2","44622","89","0x0018","22","24","0.000149000","Client: Protocol (SSH-2.0-libssh_0.12.0)"
"733","50.434264","192.168.48.133","192.168.48.130","TCP","22","66","0x0010","44622","24","0.000125000","22  >  44622 [ACK] Seq=1 Ack=24 Win=65152 Len=0 TSval=359541825 TSecr=4265929548"
"734","50.442579","192.168.48.133","192.168.48.130","TCP","22","66","0x0011","40598","7","0.008315000","22  >  40598 [FIN, ACK] Seq=1991 Ack=1665 Win=64256 Len=0 TSval=359541833 TSecr=4265929546"
"735","50.442725","192.168.48.130","192.168.48.133","TCP","40598","66","0x0010","22","7","0.000146000","40598  >  22 [ACK] Seq=1665 Ack=1992 Win=64256 Len=0 TSval=4265929557 TSecr=359541833"
"736","50.466049","192.168.48.133","192.168.48.130","SSHv2","22","142","0x0018","40614","8","0.023324000","Server: Encrypted packet (len=76)"
"737","50.466238","192.168.48.130","192.168.48.133","TCP","40614","66","0x0011","22","8","0.000189000","40614  >  22 [FIN, ACK] Seq=1656 Ack=1991 Win=64256 Len=0 TSval=4265929580 TSecr=359541857"
"738","50.466588","192.168.48.130","192.168.48.133","TCP","44636","74","0x0002","22","25","0.000350000","44636  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4265929581 TSecr=0 WS=256"
"739","50.466730","192.168.48.133","192.168.48.130","TCP","22","74","0x0012","44636","25","0.000142000","22  >  44636 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359541857 TSecr=4265929581 WS=128"
"740","50.466849","192.168.48.130","192.168.48.133","TCP","44636","66","0x0010","22","25","0.000119000","44636  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4265929581 TSecr=359541857"
"741","50.466904","192.168.48.130","192.168.48.133","SSHv2","44636","89","0x0018","22","25","0.000055000","Client: Protocol (SSH-2.0-libssh_0.12.0)"
"742","50.467022","192.168.48.133","192.168.48.130","TCP","22","66","0x0010","44636","25","0.000118000","22  >  44636 [ACK] Seq=1 Ack=24 Win=65152 Len=0 TSval=359541858 TSecr=4265929581"
"743","50.472682","192.168.48.133","192.168.48.1","TCP","36392","74","0x0002","53","26","0.005660000","36392  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388630401 TSecr=0 WS=128"
"744","50.474092","192.168.48.133","192.168.48.130","TCP","22","66","0x0011","40614","8","0.001410000","22  >  40614 [FIN, ACK] Seq=1991 Ack=1657 Win=64256 Len=0 TSval=359541865 TSecr=4265929580"
"745","50.474327","192.168.48.130","192.168.48.133","TCP","40614","66","0x0010","22","8","0.000235000","40614  >  22 [ACK] Seq=1657 Ack=1992 Win=64256 Len=0 TSval=4265929588 TSecr=359541865"
"746","50.476522","192.168.48.133","192.168.48.130","SSHv2","22","142","0x0018","40654","11","0.002195000","Server: Encrypted packet (len=76)"
"747","50.476770","192.168.48.130","192.168.48.133","TCP","40654","66","0x0011","22","11","0.000248000","40654  >  22 [FIN, ACK] Seq=1656 Ack=1991 Win=64256 Len=0 TSval=4265929591 TSecr=359541867"
