"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"2049","53.484392","192.168.48.130","192.168.48.133","FTP","48752","78","0x0018","21","68","0.000104000","Request: USER imran"
"2050","53.484703","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48750","67","0.000311000","Response: 331 Please specify the password."
"2051","53.484836","192.168.48.130","192.168.48.133","TCP","48750","66","0x0010","21","67","0.000133000","48750  >  21 [ACK] Seq=39 Ack=111 Win=64256 Len=0 TSval=4266238625 TSecr=359850906"
"2052","53.484888","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48748","66","0.000052000","21  >  48748 [ACK] Seq=77 Ack=39 Win=65280 Len=0 TSval=359850906 TSecr=4266238624"
"2053","53.484996","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48752","68","0.000108000","21  >  48752 [ACK] Seq=77 Ack=37 Win=65280 Len=0 TSval=359850906 TSecr=4266238624"
"2054","53.485113","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48748","66","0.000117000","Response: 331 Please specify the password."
"2055","53.485236","192.168.48.130","192.168.48.133","TCP","48748","66","0x0010","21","66","0.000123000","48748  >  21 [ACK] Seq=39 Ack=111 Win=64256 Len=0 TSval=4266238625 TSecr=359850906"
"2056","53.485346","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48752","68","0.000110000","Response: 331 Please specify the password."
"2057","53.485537","192.168.48.130","192.168.48.133","TCP","48752","66","0x0010","21","68","0.000191000","48752  >  21 [ACK] Seq=37 Ack=111 Win=64256 Len=0 TSval=4266238625 TSecr=359850906"
"2058","53.571827","192.168.48.130","192.168.48.133","FTP","48704","79","0x0018","21","60","0.086290000","Request: PASS 222222"
"2059","53.572125","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48704","60","0.000298000","21  >  48704 [ACK] Seq=111 Ack=53 Win=65280 Len=0 TSval=359850993 TSecr=4266238712"
"2060","53.583133","192.168.48.130","192.168.48.133","FTP","48706","79","0x0018","21","61","0.011008000","Request: PASS beauty"
"2061","53.583292","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48706","61","0.000159000","21  >  48706 [ACK] Seq=111 Ack=52 Win=65280 Len=0 TSval=359851005 TSecr=4266238723"
"2062","53.583409","192.168.48.130","192.168.48.133","FTP","48728","81","0x0018","21","64","0.000117000","Request: PASS victoria"
"2063","53.584676","192.168.48.130","192.168.48.133","FTP","48742","79","0x0018","21","65","0.001267000","Request: PASS 987654"
"2064","53.585670","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48728","64","0.000994000","21  >  48728 [ACK] Seq=111 Ack=53 Win=65280 Len=0 TSval=359851007 TSecr=4266238723"
"2065","53.585815","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48742","65","0.000145000","21  >  48742 [ACK] Seq=111 Ack=51 Win=65280 Len=0 TSval=359851007 TSecr=4266238725"
"2066","53.586695","192.168.48.130","192.168.48.133","FTP","48690","78","0x0018","21","58","0.000880000","Request: PASS 00000"
"2067","53.586780","192.168.48.130","192.168.48.133","FTP","48710","81","0x0018","21","62","0.000085000","Request: PASS fernando"
"2068","53.586907","192.168.48.130","192.168.48.133","FTP","48718","78","0x0018","21","63","0.000127000","Request: PASS honey"
"2069","53.586968","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48690","58","0.000061000","21  >  48690 [ACK] Seq=111 Ack=52 Win=65280 Len=0 TSval=359851008 TSecr=4266238727"
"2070","53.587018","192.168.48.130","192.168.48.133","FTP","48752","80","0x0018","21","68","0.000050000","Request: PASS chicken"
"2071","53.587065","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48710","62","0.000047000","21  >  48710 [ACK] Seq=111 Ack=54 Win=65280 Len=0 TSval=359851008 TSecr=4266238727"
"2072","53.587184","192.168.48.130","192.168.48.133","FTP","48698","80","0x0018","21","59","0.000119000","Request: PASS pokemon"
"2073","53.587236","192.168.48.130","192.168.48.133","FTP","48750","79","0x0018","21","67","0.000052000","Request: PASS maggie"
"2074","53.587353","192.168.48.130","192.168.48.133","FTP","48748","80","0x0018","21","66","0.000117000","Request: PASS corazon"
"2075","53.597558","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48718","63","0.010205000","21  >  48718 [ACK] Seq=111 Ack=51 Win=65280 Len=0 TSval=359851019 TSecr=4266238727"
"2076","53.597708","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48752","68","0.000150000","21  >  48752 [ACK] Seq=111 Ack=51 Win=65280 Len=0 TSval=359851019 TSecr=4266238727"
"2077","53.597764","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48698","59","0.000056000","21  >  48698 [ACK] Seq=111 Ack=52 Win=65280 Len=0 TSval=359851019 TSecr=4266238727"
"2078","53.597812","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48750","67","0.000048000","21  >  48750 [ACK] Seq=111 Ack=52 Win=65280 Len=0 TSval=359851019 TSecr=4266238727"
"2079","53.597859","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48748","66","0.000047000","21  >  48748 [ACK] Seq=111 Ack=53 Win=65280 Len=0 TSval=359851019 TSecr=4266238727"
"2080","54.570784","192.168.48.130","192.168.48.133","TCP","48718","66","0x0011","21","63","0.972925000","48718  >  21 [FIN, ACK] Seq=51 Ack=111 Win=64256 Len=0 TSval=4266239711 TSecr=359851019"
"2081","54.577902","192.168.48.130","192.168.48.133","TCP","48690","66","0x0011","21","58","0.007118000","48690  >  21 [FIN, ACK] Seq=52 Ack=111 Win=64256 Len=0 TSval=4266239718 TSecr=359851008"
"2082","54.612395","192.168.48.130","192.168.48.133","TCP","48698","66","0x0011","21","59","0.034493000","48698  >  21 [FIN, ACK] Seq=52 Ack=111 Win=64256 Len=0 TSval=4266239752 TSecr=359851019"
"2083","54.613759","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48718","63","0.001364000","21  >  48718 [ACK] Seq=111 Ack=52 Win=65280 Len=0 TSval=359852035 TSecr=4266239711"
"2084","54.617758","192.168.48.130","192.168.48.133","TCP","48748","66","0x0011","21","66","0.003999000","48748  >  21 [FIN, ACK] Seq=53 Ack=111 Win=64256 Len=0 TSval=4266239758 TSecr=359851019"
"2085","54.621785","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48690","58","0.004027000","21  >  48690 [ACK] Seq=111 Ack=53 Win=65280 Len=0 TSval=359852043 TSecr=4266239718"
"2086","54.623263","192.168.48.130","192.168.48.133","TCP","48750","66","0x0011","21","67","0.001478000","48750  >  21 [FIN, ACK] Seq=52 Ack=111 Win=64256 Len=0 TSval=4266239763 TSecr=359851019"
"2087","54.635268","192.168.48.130","192.168.48.133","TCP","48728","66","0x0011","21","64","0.012005000","48728  >  21 [FIN, ACK] Seq=53 Ack=111 Win=64256 Len=0 TSval=4266239775 TSecr=359851007"
"2088","54.635748","192.168.48.130","192.168.48.133","TCP","48752","66","0x0011","21","68","0.000480000","48752  >  21 [FIN, ACK] Seq=51 Ack=111 Win=64256 Len=0 TSval=4266239776 TSecr=359851019"
"2089","54.636221","192.168.48.130","192.168.48.133","TCP","48638","66","0x0011","21","53","0.000473000","48638  >  21 [FIN, ACK] Seq=54 Ack=111 Win=64256 Len=0 TSval=4266239776 TSecr=359850499"
"2090","54.636827","192.168.48.132","192.168.48.1","DNS","62810","83","","53","","0.000606000","Standard query 0x9850 A localdomain.localdomain"
"2091","54.637309","192.168.48.130","192.168.48.133","TCP","48674","66","0x0011","21","56","0.000482000","48674  >  21 [FIN, ACK] Seq=55 Ack=111 Win=64256 Len=0 TSval=4266239777 TSecr=359850693"
"2092","54.638044","192.168.48.130","192.168.48.133","TCP","48658","66","0x0011","21","55","0.000735000","48658  >  21 [FIN, ACK] Seq=51 Ack=111 Win=64256 Len=0 TSval=4266239778 TSecr=359850683"
"2093","54.638747","192.168.48.130","192.168.48.133","TCP","48688","66","0x0011","21","57","0.000703000","48688  >  21 [FIN, ACK] Seq=55 Ack=111 Win=64256 Len=0 TSval=4266239779 TSecr=359850880"
"2094","54.639337","192.168.48.130","192.168.48.133","TCP","48648","66","0x0011","21","54","0.000590000","48648  >  21 [FIN, ACK] Seq=54 Ack=111 Win=64256 Len=0 TSval=4266239779 TSecr=359850510"
