"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"323","79.096664","192.168.73.128","192.168.73.1","UDP","20001","519","","10001","","0.004423000","20001  >  10001 Len=477"
"324","80.089341","192.168.48.130","192.168.48.1","DNS","34094","81","","53","","0.992677000","Standard query 0x8ef4 A 1.debian.pool.ntp.org"
"325","80.089440","192.168.48.130","192.168.48.1","DNS","34094","81","","53","","0.000099000","Standard query 0x0ef6 AAAA 1.debian.pool.ntp.org"
"326","80.276268","192.168.48.133","192.168.48.1","TCP","51878","74","0x0002","53","32","0.186828000","51878  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382775094 TSecr=0 WS=128"
"327","80.879576","192.168.73.128","192.168.73.1","UDP","20001","729","","10001","","0.603308000","20001  >  10001 Len=687"
"328","81.303517","192.168.48.133","192.168.48.1","TCP","51878","74","0x0002","53","32","0.423941000","[TCP Retransmission] 51878  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382776121 TSecr=0 WS=128"
"329","81.744696","192.168.48.128","192.168.48.1","TCP","53138","78","0x0002","53","33","0.441179000","53138  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2104566946 TSecr=0 WS=128 TFO=R"
"330","82.765792","192.168.48.128","192.168.48.1","TCP","53138","74","0x0002","53","33","1.021096000","[TCP Retransmission] 53138  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2104567967 TSecr=0 WS=128"
"331","83.317576","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19754","34","0.551784000","443  >  19754 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"332","83.318181","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19754","34","0.000605000","443  >  19754 [ACK] Seq=1 Ack=1734 Win=63488 Len=0"
"333","83.319539","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19754","34","0.001358000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"334","83.319623","192.168.48.133","192.168.48.1","TCP","51878","74","0x0002","53","32","0.000084000","[TCP Retransmission] 51878  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382778137 TSecr=0 WS=128"
"335","83.319947","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19754","34","0.000324000","443  >  19754 [ACK] Seq=1289 Ack=1764 Win=64128 Len=0"
"336","83.320062","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19754","34","0.000115000","443  >  19754 [FIN, ACK] Seq=1289 Ack=1765 Win=64128 Len=0"
"337","83.321152","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19755","35","0.001090000","443  >  19755 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"338","83.321263","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19756","36","0.000111000","443  >  19756 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"339","83.322017","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19755","35","0.000754000","443  >  19755 [ACK] Seq=1 Ack=1702 Win=63488 Len=0"
"340","83.322500","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19756","36","0.000483000","443  >  19756 [ACK] Seq=1 Ack=1798 Win=63488 Len=0"
"341","83.323885","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19756","36","0.001385000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"342","83.324869","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19755","35","0.000984000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"343","83.325418","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19756","36","0.000549000","443  >  19756 [ACK] Seq=1289 Ack=1828 Win=64128 Len=0"
"344","83.325492","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19755","35","0.000074000","443  >  19755 [ACK] Seq=1289 Ack=1732 Win=64128 Len=0"
"345","83.325665","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19756","36","0.000173000","443  >  19756 [FIN, ACK] Seq=1289 Ack=1829 Win=64128 Len=0"
"346","83.325767","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19755","35","0.000102000","443  >  19755 [FIN, ACK] Seq=1289 Ack=1733 Win=64128 Len=0"
"347","84.782637","192.168.48.128","192.168.48.1","TCP","53138","74","0x0002","53","33","1.456870000","[TCP Retransmission] 53138  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2104569983 TSecr=0 WS=128"
"348","85.094475","192.168.48.130","192.168.48.1","DNS","60292","93","","53","","0.311838000","Standard query 0xd70c A 1.debian.pool.ntp.org.localdomain"
"349","85.094600","192.168.48.130","192.168.48.1","DNS","60292","93","","53","","0.000125000","Standard query 0xb770 AAAA 1.debian.pool.ntp.org.localdomain"
"350","87.479482","192.168.48.133","192.168.48.1","TCP","51878","74","0x0002","53","32","2.384882000","[TCP Retransmission] 51878  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382782297 TSecr=0 WS=128"
"351","88.816400","192.168.48.128","192.168.48.1","TCP","53138","74","0x0002","53","33","1.336918000","[TCP Retransmission] 53138  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2104574015 TSecr=0 WS=128"
"352","90.100203","192.168.48.130","192.168.48.1","DNS","60292","93","","53","","1.283803000","Standard query 0xd70c A 1.debian.pool.ntp.org.localdomain"
"353","90.100374","192.168.48.130","192.168.48.1","DNS","60292","93","","53","","0.000171000","Standard query 0xb770 AAAA 1.debian.pool.ntp.org.localdomain"
"354","90.286954","192.168.48.133","192.168.48.1","TCP","37992","74","0x0002","53","37","0.186580000","37992  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382785105 TSecr=0 WS=128"
"355","91.319232","192.168.48.133","192.168.48.1","TCP","37992","74","0x0002","53","37","1.032278000","[TCP Retransmission] 37992  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382786137 TSecr=0 WS=128"
"356","91.906881","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19757","38","0.587649000","443  >  19757 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"357","91.907089","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19758","39","0.000208000","443  >  19758 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"358","91.907514","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19757","38","0.000425000","443  >  19757 [ACK] Seq=1 Ack=1702 Win=63488 Len=0"
"359","91.908866","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19757","38","0.001352000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"360","91.908950","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19758","39","0.000084000","443  >  19758 [ACK] Seq=1 Ack=1734 Win=63488 Len=0"
"361","91.909765","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19757","38","0.000815000","443  >  19757 [ACK] Seq=1289 Ack=1732 Win=64128 Len=0"
"362","91.910290","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19758","39","0.000525000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"363","91.910396","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19757","38","0.000106000","443  >  19757 [FIN, ACK] Seq=1289 Ack=1733 Win=64128 Len=0"
"364","91.911377","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19758","39","0.000981000","443  >  19758 [ACK] Seq=1289 Ack=1764 Win=64128 Len=0"
"365","91.911487","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19758","39","0.000110000","443  >  19758 [FIN, ACK] Seq=1289 Ack=1765 Win=64128 Len=0"
"366","93.335068","192.168.48.133","192.168.48.1","TCP","37992","74","0x0002","53","37","1.423581000","[TCP Retransmission] 37992  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382788153 TSecr=0 WS=128"
"367","93.527791","192.168.73.128","192.168.73.1","UDP","20001","284","","10001","","0.192723000","20001  >  10001 Len=242"
"368","93.530060","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.002269000","20000  >  10000 Len=242"
"369","93.535443","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.005383000","20000  >  10000 Len=242"
"370","93.537552","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.002109000","20000  >  10000 Len=242"
"371","93.542229","192.168.73.128","192.168.73.1","UDP","20001","284","","10001","","0.004677000","20001  >  10001 Len=242"
"372","93.544558","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.002329000","20000  >  10000 Len=242"
"373","93.551353","192.168.73.128","192.168.73.1","UDP","20001","284","","10001","","0.006795000","20001  >  10001 Len=242"
"374","93.553449","192.168.73.128","192.168.73.1","UDP","20001","284","","10001","","0.002096000","20001  >  10001 Len=242"
"375","93.558477","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.005028000","20000  >  10000 Len=242"
"376","93.560872","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.002395000","20000  >  10000 Len=242"
"377","93.565524","192.168.73.128","192.168.73.1","UDP","20001","284","","10001","","0.004652000","20001  >  10001 Len=242"
"378","93.568087","192.168.73.128","192.168.73.1","UDP","20001","284","","10001","","0.002563000","20001  >  10001 Len=242"
"379","93.572726","192.168.73.128","192.168.73.1","UDP","20000","284","","10000","","0.004639000","20000  >  10000 Len=242"
"380","94.421733","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.849007000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"381","94.424971","192.168.73.128","192.168.73.1","UDP","20001","690","","10001","","0.003238000","20001  >  10001 Len=648"
"382","95.104418","192.168.48.130","192.168.48.1","DNS","49683","81","","53","","0.679447000","Standard query 0x7e74 A 2.debian.pool.ntp.org"
"383","95.104522","192.168.48.130","192.168.48.1","DNS","49683","81","","53","","0.000104000","Standard query 0xe772 AAAA 2.debian.pool.ntp.org"
"384","97.463818","192.168.48.133","192.168.48.1","TCP","37992","74","0x0002","53","37","2.359296000","[TCP Retransmission] 37992  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382792281 TSecr=0 WS=128"
"385","99.445101","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19762","40","1.981283000","443  >  19762 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"386","99.445755","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19762","40","0.000654000","443  >  19762 [ACK] Seq=1 Ack=1702 Win=63488 Len=0"
"387","99.447302","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19762","40","0.001547000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"388","99.447871","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19762","40","0.000569000","443  >  19762 [ACK] Seq=1289 Ack=1732 Win=64128 Len=0"
"389","99.447993","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19762","40","0.000122000","443  >  19762 [FIN, ACK] Seq=1289 Ack=1733 Win=64128 Len=0"
"390","99.448252","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19763","41","0.000259000","443  >  19763 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"391","99.448431","192.168.48.133","192.168.48.1","TCP","443","66","0x0012","19764","42","0.000179000","443  >  19764 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"392","99.448895","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19763","41","0.000464000","443  >  19763 [ACK] Seq=1 Ack=1734 Win=63488 Len=0"
"393","99.449237","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19764","42","0.000342000","443  >  19764 [ACK] Seq=1 Ack=1766 Win=63488 Len=0"
"394","99.450406","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19763","41","0.001169000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"395","99.451918","192.168.48.133","192.168.48.1","TLSv1.3","443","1342","0x0018","19764","42","0.001512000","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"396","99.452398","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19764","42","0.000480000","443  >  19764 [ACK] Seq=1289 Ack=1796 Win=64128 Len=0"
"397","99.452557","192.168.48.133","192.168.48.1","TCP","443","60","0x0011","19764","42","0.000159000","443  >  19764 [FIN, ACK] Seq=1289 Ack=1797 Win=64128 Len=0"
"398","99.452640","192.168.48.133","192.168.48.1","TCP","443","60","0x0010","19763","41","0.000083000","443  >  19763 [ACK] Seq=1289 Ack=1764 Win=64128 Len=0"
