"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"98","35.073798","192.168.48.130","192.168.48.1","DNS","49477","81","","53","","0.616041000","Standard query 0x4a50 A 0.debian.pool.ntp.org"
"99","35.073919","192.168.48.130","192.168.48.1","DNS","49477","81","","53","","0.000121000","Standard query 0xda5c AAAA 0.debian.pool.ntp.org"
"100","35.835708","VMware_8b:74:2b","VMware_c0:00:02","ARP","","60","","","","0.761789000","Who has 192.168.48.1? Tell 192.168.48.128"
"101","37.158749","192.168.48.133","192.168.48.1","TCP","39916","74","0x0002","53","5","1.323041000","[TCP Retransmission] 39916  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386996057 TSecr=0 WS=128"
"102","37.886432","192.168.48.128","192.168.48.1","TCP","47134","74","0x0002","53","6","0.727683000","[TCP Retransmission] 47134  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2108778047 TSecr=0 WS=128"
"103","40.034702","192.168.48.133","192.168.48.1","TCP","43180","74","0x0002","53","8","2.148270000","43180  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386998933 TSecr=0 WS=128"
"104","40.076427","192.168.48.130","192.168.48.1","DNS","49477","81","","53","","0.041725000","Standard query 0x4a50 A 0.debian.pool.ntp.org"
"105","40.076534","192.168.48.130","192.168.48.1","DNS","49477","81","","53","","0.000107000","Standard query 0xda5c AAAA 0.debian.pool.ntp.org"
"106","41.063031","192.168.48.133","192.168.48.1","TCP","43180","74","0x0002","53","8","0.986497000","[TCP Retransmission] 43180  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386999961 TSecr=0 WS=128"
"107","42.278699","VMware_2f:25:17","VMware_c0:00:02","ARP","","60","","","","1.215668000","Who has 192.168.48.1? Tell 192.168.48.133"
"108","43.078673","192.168.48.133","192.168.48.1","TCP","43180","74","0x0002","53","8","0.799974000","[TCP Retransmission] 43180  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387001977 TSecr=0 WS=128"
"109","43.828052","192.168.48.132","192.168.48.133","FTP","49725","82","0x0018","21","2","0.749379000","Request: PORT 192,168,48,132,194,63"
"110","43.828370","192.168.48.133","192.168.48.132","FTP","21","105","0x0018","49725","2","0.000318000","Response: 200 PORT command successful. Consider using PASV."
"111","43.837387","192.168.48.132","192.168.48.133","FTP","49725","73","0x0018","21","2","0.009017000","Request: RETR testfile.txt"
"112","43.837805","192.168.48.133","192.168.48.132","TCP","20","74","0x0002","49727","9","0.000418000","20  >  49727 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2248723373 TSecr=0 WS=128"
"113","43.838055","192.168.48.132","192.168.48.133","TCP","49727","66","0x0012","20","9","0.000250000","49727  >  20 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"114","43.838142","192.168.48.133","192.168.48.132","TCP","20","60","0x0010","49727","9","0.000087000","20  >  49727 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"115","43.838294","192.168.48.133","192.168.48.132","FTP","21","124","0x0018","49725","2","0.000152000","Response: 150 Opening BINARY mode data connection for testfile.txt (13 bytes)."
"116","43.838628","192.168.48.133","192.168.48.132","FTP-DATA","20","67","0x0018","49727","9","0.000334000","FTP Data: 13 bytes (PORT) (RETR testfile.txt)"
"117","43.838712","192.168.48.133","192.168.48.132","TCP","20","60","0x0011","49727","9","0.000084000","20  >  49727 [FIN, ACK] Seq=14 Ack=1 Win=64256 Len=0"
"118","43.838839","192.168.48.132","192.168.48.133","TCP","49727","54","0x0010","20","9","0.000127000","49727  >  20 [ACK] Seq=1 Ack=15 Win=2102272 Len=0"
"119","43.839059","192.168.48.133","192.168.48.132","FTP","21","78","0x0018","49725","2","0.000220000","Response: 226 Transfer complete."
"120","43.839142","192.168.48.132","192.168.48.133","TCP","49725","54","0x0010","21","2","0.000083000","49725  >  21 [ACK] Seq=124 Ack=363 Win=7830 Len=0"
"121","43.851246","192.168.48.132","192.168.48.133","TCP","49727","54","0x0011","20","9","0.012104000","49727  >  20 [FIN, ACK] Seq=1 Ack=15 Win=2102272 Len=0"
"122","43.851348","192.168.48.133","192.168.48.132","TCP","20","60","0x0010","49727","9","0.000102000","20  >  49727 [ACK] Seq=15 Ack=2 Win=64256 Len=0"
"123","45.082189","192.168.48.130","192.168.48.1","DNS","39496","93","","53","","1.230841000","Standard query 0x3652 A 0.debian.pool.ntp.org.localdomain"
"124","45.082297","192.168.48.130","192.168.48.1","DNS","39496","93","","53","","0.000108000","Standard query 0x165c AAAA 0.debian.pool.ntp.org.localdomain"
"125","45.229292","VMware_72:69:7d","VMware_c0:00:02","ARP","","60","","","","0.146995000","Who has 192.168.48.1? Tell 192.168.48.130"
"126","45.640666","192.168.73.128","192.168.73.1","UDP","20001","645","","10001","","0.411374000","20001  >  10001 Len=603"
"127","45.642891","192.168.73.128","192.168.73.1","UDP","20000","564","","10000","","0.002225000","20000  >  10000 Len=522"
"128","45.647995","192.168.73.128","192.168.73.1","UDP","20001","564","","10001","","0.005104000","20001  >  10001 Len=522"
"129","45.678602","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.030607000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"130","45.684435","192.168.73.128","192.168.73.1","UDP","20001","564","","10001","","0.005833000","20001  >  10001 Len=522"
"131","45.686858","192.168.73.128","192.168.73.1","UDP","20000","183","","10000","","0.002423000","20000  >  10000 Len=141"
"132","45.691930","192.168.73.128","192.168.73.1","UDP","20001","183","","10001","","0.005072000","20001  >  10001 Len=141"
"133","46.159191","192.168.73.128","192.168.73.1","UDP","20001","564","","10001","","0.467261000","20001  >  10001 Len=522"
"134","47.142694","192.168.48.133","192.168.48.1","TCP","43180","74","0x0002","53","8","0.983503000","[TCP Retransmission] 43180  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387006041 TSecr=0 WS=128"
"135","50.044618","192.168.48.133","192.168.48.1","TCP","53844","74","0x0002","53","10","2.901924000","53844  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387008943 TSecr=0 WS=128"
"136","50.087767","192.168.48.130","192.168.48.1","DNS","39496","93","","53","","0.043149000","Standard query 0x3652 A 0.debian.pool.ntp.org.localdomain"
"137","50.087893","192.168.48.130","192.168.48.1","DNS","39496","93","","53","","0.000126000","Standard query 0x165c AAAA 0.debian.pool.ntp.org.localdomain"
"138","51.046573","192.168.48.133","192.168.48.1","TCP","53844","74","0x0002","53","10","0.958680000","[TCP Retransmission] 53844  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387009945 TSecr=0 WS=128"
"139","53.062701","192.168.48.133","192.168.48.1","TCP","53844","74","0x0002","53","10","2.016128000","[TCP Retransmission] 53844  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387011961 TSecr=0 WS=128"
"140","55.094005","192.168.48.130","192.168.48.1","DNS","50824","81","","53","","2.031304000","Standard query 0x7bf8 A 1.debian.pool.ntp.org"
"141","55.094194","192.168.48.130","192.168.48.1","DNS","50824","81","","53","","0.000189000","Standard query 0x54ff AAAA 1.debian.pool.ntp.org"
"142","57.126575","192.168.48.133","192.168.48.1","TCP","53844","74","0x0002","53","10","2.032381000","[TCP Retransmission] 53844  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387016025 TSecr=0 WS=128"
"143","57.796271","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.669696000","20000  >  10000 Len=494"
"144","57.801603","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.005332000","20000  >  10000 Len=494"
"145","57.807067","192.168.73.128","192.168.73.1","UDP","20001","536","","10001","","0.005464000","20001  >  10001 Len=494"
"146","57.809507","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.002440000","20000  >  10000 Len=494"
"147","57.814840","192.168.73.128","192.168.73.1","UDP","20001","536","","10001","","0.005333000","20001  >  10001 Len=494"
"148","57.815570","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.000730000","20000  >  10000 Len=494"
"149","57.822292","192.168.73.128","192.168.73.1","UDP","20001","536","","10001","","0.006722000","20001  >  10001 Len=494"
"150","57.824540","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.002248000","20000  >  10000 Len=494"
"151","57.829914","192.168.73.128","192.168.73.1","UDP","20001","536","","10001","","0.005374000","20001  >  10001 Len=494"
"152","57.832329","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.002415000","20000  >  10000 Len=494"
