"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"690","153.060675","192.168.73.128","192.168.73.1","UDP","20001","606","","10001","","0.005185000","20001  >  10001 Len=564"
"691","153.063215","192.168.73.128","192.168.73.1","UDP","20000","606","","10000","","0.002540000","20000  >  10000 Len=564"
"692","153.068389","192.168.73.128","192.168.73.1","UDP","20001","606","","10001","","0.005174000","20001  >  10001 Len=564"
"693","153.070917","192.168.73.128","192.168.73.1","UDP","20000","131","","10000","","0.002528000","20000  >  10000 Len=89"
"694","153.076190","192.168.73.128","192.168.73.1","UDP","20001","131","","10001","","0.005273000","20001  >  10001 Len=89"
"695","153.078793","192.168.73.128","192.168.73.1","UDP","20000","606","","10000","","0.002603000","20000  >  10000 Len=564"
"696","153.083968","192.168.73.128","192.168.73.1","UDP","20001","606","","10001","","0.005175000","20001  >  10001 Len=564"
"697","153.591552","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.507584000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"698","153.595972","192.168.73.128","192.168.73.1","UDP","20001","477","","10001","","0.004420000","20001  >  10001 Len=435"
"699","153.674017","192.168.73.128","192.168.73.1","UDP","20000","774","","10000","","0.078045000","20000  >  10000 Len=732"
"700","154.648604","192.168.48.133","192.168.48.1","TCP","57006","74","0x0002","53","25","0.974587000","[TCP Retransmission] 57006  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382116697 TSecr=0 WS=128"
"701","156.249679","192.168.48.132","192.168.48.1","DNS","54001","89","","53","","1.601075000","Standard query 0x347d A nav.smartscreen.microsoft.com"
"702","156.627409","192.168.48.133","192.168.48.132","TCP","80","60","0x0011","49683","24","0.377730000","80  >  49683 [FIN, ACK] Seq=21938 Ack=5821 Win=64128 Len=0"
"703","156.627849","192.168.48.132","192.168.48.133","TCP","49683","54","0x0010","80","24","0.000440000","49683  >  80 [ACK] Seq=5821 Ack=21939 Win=261888 Len=0"
"704","157.245642","192.168.48.132","192.168.48.1","DNS","54001","89","","53","","0.617793000","Standard query 0x347d A nav.smartscreen.microsoft.com"
"705","157.261305","192.168.48.130","192.168.48.1","DNS","36146","93","","53","","0.015663000","Standard query 0x8242 A 0.debian.pool.ntp.org.localdomain"
"706","157.261462","192.168.48.130","192.168.48.1","DNS","36146","93","","53","","0.000157000","Standard query 0x4441 AAAA 0.debian.pool.ntp.org.localdomain"
"707","157.370733","192.168.48.133","192.168.48.1","TCP","53540","74","0x0002","53","26","0.109271000","53540  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382119419 TSecr=0 WS=128"
"708","158.304517","192.168.48.132","192.168.48.1","DNS","54001","89","","53","","0.933784000","Standard query 0x347d A nav.smartscreen.microsoft.com"
"709","158.392583","192.168.48.133","192.168.48.1","TCP","53540","74","0x0002","53","26","0.088066000","[TCP Retransmission] 53540  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382120441 TSecr=0 WS=128"
"710","160.353588","192.168.48.132","192.168.48.1","DNS","54001","89","","53","","1.961005000","Standard query 0x347d A nav.smartscreen.microsoft.com"
"711","160.408955","192.168.48.133","192.168.48.1","TCP","53540","74","0x0002","53","26","0.055367000","[TCP Retransmission] 53540  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382122457 TSecr=0 WS=128"
"712","162.263957","192.168.48.130","192.168.48.1","DNS","36146","93","","53","","1.855002000","Standard query 0x8242 A 0.debian.pool.ntp.org.localdomain"
"713","162.264134","192.168.48.130","192.168.48.1","DNS","36146","93","","53","","0.000177000","Standard query 0x4441 AAAA 0.debian.pool.ntp.org.localdomain"
"714","162.584763","VMware_2f:25:17","VMware_c0:00:02","ARP","","60","","","","0.320629000","Who has 192.168.48.1? Tell 192.168.48.133"
"715","164.361283","192.168.48.132","192.168.48.1","DNS","54001","89","","53","","1.776520000","Standard query 0x347d A nav.smartscreen.microsoft.com"
"716","164.632721","192.168.48.133","192.168.48.1","TCP","53540","74","0x0002","53","26","0.271438000","[TCP Retransmission] 53540  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382126681 TSecr=0 WS=128"
"717","165.267870","192.168.73.128","192.168.73.1","UDP","20000","429","","10000","","0.635149000","20000  >  10000 Len=387"
"718","165.270257","192.168.73.128","192.168.73.1","UDP","20001","429","","10001","","0.002387000","20001  >  10001 Len=387"
"719","165.275342","192.168.73.128","192.168.73.1","UDP","20000","429","","10000","","0.005085000","20000  >  10000 Len=387"
"720","165.277603","192.168.73.128","192.168.73.1","UDP","20000","429","","10000","","0.002261000","20000  >  10000 Len=387"
"721","165.282053","192.168.73.128","192.168.73.1","UDP","20001","429","","10001","","0.004450000","20001  >  10001 Len=387"
"722","165.284522","192.168.73.128","192.168.73.1","UDP","20001","131","","10001","","0.002469000","20001  >  10001 Len=89"
"723","165.289810","192.168.73.128","192.168.73.1","UDP","20000","131","","10000","","0.005288000","20000  >  10000 Len=89"
"724","165.292045","192.168.73.128","192.168.73.1","UDP","20001","429","","10001","","0.002235000","20001  >  10001 Len=387"
"725","167.266456","192.168.48.130","192.168.48.1","DNS","55798","81","","53","","1.974411000","Standard query 0x81c1 A 1.debian.pool.ntp.org"
"726","167.266552","192.168.48.130","192.168.48.1","DNS","55798","81","","53","","0.000096000","Standard query 0xa1c2 AAAA 1.debian.pool.ntp.org"
"727","167.380224","192.168.48.133","192.168.48.1","TCP","59452","74","0x0002","53","27","0.113672000","59452  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382129428 TSecr=0 WS=128"
"728","168.408654","192.168.48.133","192.168.48.1","TCP","59452","74","0x0002","53","27","1.028430000","[TCP Retransmission] 59452  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382130457 TSecr=0 WS=128"
"729","168.781185","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.372531000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"730","168.785731","192.168.73.128","192.168.73.1","UDP","20000","645","","10000","","0.004546000","20000  >  10000 Len=603"
"731","168.788171","192.168.73.128","192.168.73.1","UDP","20000","144","","10000","","0.002440000","20000  >  10000 Len=102"
"732","168.793171","192.168.73.128","192.168.73.1","UDP","20001","144","","10001","","0.005000000","20001  >  10001 Len=102"
"733","168.898813","192.168.73.128","192.168.73.1","UDP","20000","690","","10000","","0.105642000","20000  >  10000 Len=648"
"734","170.424825","192.168.48.133","192.168.48.1","TCP","59452","74","0x0002","53","27","1.526012000","[TCP Retransmission] 59452  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382132473 TSecr=0 WS=128"
"735","172.271983","192.168.48.130","192.168.48.1","DNS","55798","81","","53","","1.847158000","Standard query 0x81c1 A 1.debian.pool.ntp.org"
"736","172.272079","192.168.48.130","192.168.48.1","DNS","55798","81","","53","","0.000096000","Standard query 0xa1c2 AAAA 1.debian.pool.ntp.org"
"737","172.953921","192.168.48.132","192.168.48.133","TCP","49683","54","0x0011","80","24","0.681842000","49683  >  80 [FIN, ACK] Seq=5821 Ack=21939 Win=261888 Len=0"
"738","172.954162","192.168.48.133","192.168.48.132","TCP","80","60","0x0010","49683","24","0.000241000","80  >  49683 [ACK] Seq=21939 Ack=5822 Win=64128 Len=0"
"739","172.954409","192.168.48.132","192.168.48.133","TCP","49684","66","0x0002","80","28","0.000247000","49684  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"740","172.954658","192.168.48.133","192.168.48.132","TCP","80","66","0x0012","49684","28","0.000249000","80  >  49684 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"741","172.954791","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000133000","49684  >  80 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"742","172.955122","192.168.48.132","192.168.48.133","HTTP","49684","538","0x0018","80","28","0.000331000","GET / HTTP/1.1 "
"743","172.955318","192.168.48.133","192.168.48.132","TCP","80","60","0x0010","49684","28","0.000196000","80  >  49684 [ACK] Seq=1 Ack=485 Win=64128 Len=0"
"744","172.956767","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.001449000","80  >  49684 [ACK] Seq=1 Ack=485 Win=64128 Len=1460 [TCP PDU reassembled in 746]"
