"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"41","13.298512","192.168.48.133","192.168.48.132","SSHv2","22","562","0x0018","49724","2","0.012319000","Server: Elliptic Curve Diffie-Hellman Key Exchange Reply, New Keys, Encrypted packet (len=228)"
"42","13.304882","192.168.48.132","192.168.48.133","SSHv2","49724","70","0x0018","22","2","0.006370000","Client: New Keys"
"43","13.348111","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.043229000","22  >  49724 [ACK] Seq=1631 Ack=1418 Win=64128 Len=0"
"44","13.348258","192.168.48.132","192.168.48.133","SSHv2","49724","98","0x0018","22","2","0.000147000","Client: Encrypted packet (len=44)"
"45","13.348464","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.000206000","22  >  49724 [ACK] Seq=1631 Ack=1462 Win=64128 Len=0"
"46","13.348651","192.168.48.133","192.168.48.132","SSHv2","22","98","0x0018","49724","2","0.000187000","Server: Encrypted packet (len=44)"
"47","13.349029","192.168.48.132","192.168.48.133","SSHv2","49724","122","0x0018","22","2","0.000378000","Client: Encrypted packet (len=68)"
"48","13.349177","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.000148000","22  >  49724 [ACK] Seq=1675 Ack=1530 Win=64128 Len=0"
"49","13.356986","192.168.48.133","192.168.48.132","SSHv2","22","106","0x0018","49724","2","0.007809000","Server: Encrypted packet (len=52)"
"50","13.405911","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.048925000","49724  >  22 [ACK] Seq=1530 Ack=1727 Win=2102272 Len=0"
"51","14.012347","VMware_72:69:7d","VMware_c0:00:02","ARP","","60","","","","0.606436000","Who has 192.168.48.1? Tell 192.168.48.130"
"52","14.013680","192.168.48.130","192.168.48.1","DNS","48588","81","","53","","0.001333000","Standard query 0xaa2b A 0.debian.pool.ntp.org"
"53","14.013776","192.168.48.130","192.168.48.1","DNS","48588","81","","53","","0.000096000","Standard query 0x752e AAAA 0.debian.pool.ntp.org"
"54","14.848203","192.168.73.128","192.168.73.1","UDP","20001","914","","10001","","0.834427000","20001  >  10001 Len=872"
"55","14.850620","192.168.73.128","192.168.73.1","UDP","20001","351","","10001","","0.002417000","20001  >  10001 Len=309"
"56","14.855615","192.168.73.128","192.168.73.1","UDP","20000","351","","10000","","0.004995000","20000  >  10000 Len=309"
"57","14.858123","192.168.73.128","192.168.73.1","UDP","20000","351","","10000","","0.002508000","20000  >  10000 Len=309"
"58","14.862905","192.168.73.128","192.168.73.1","UDP","20001","351","","10001","","0.004782000","20001  >  10001 Len=309"
"59","14.865674","192.168.73.128","192.168.73.1","UDP","20000","351","","10000","","0.002769000","20000  >  10000 Len=309"
"60","14.872356","192.168.73.128","192.168.73.1","UDP","20001","351","","10001","","0.006682000","20001  >  10001 Len=309"
"61","14.874943","192.168.73.128","192.168.73.1","UDP","20000","351","","10000","","0.002587000","20000  >  10000 Len=309"
"62","14.880058","192.168.73.128","192.168.73.1","UDP","20001","351","","10001","","0.005115000","20001  >  10001 Len=309"
"63","14.983166","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.103108000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"64","14.987594","192.168.73.128","192.168.73.1","UDP","20001","477","","10001","","0.004428000","20001  >  10001 Len=435"
"65","15.925413","192.168.73.128","192.168.73.1","UDP","20000","383","","10000","","0.937819000","20000  >  10000 Len=341"
"66","16.191767","192.168.48.133","192.168.48.1","TCP","38930","74","0x0002","53","1","0.266354000","[TCP Retransmission] 38930  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386355545 TSecr=0 WS=128"
"67","16.227089","192.168.48.132","192.168.48.133","SSHv2","49724","202","0x0018","22","2","0.035322000","Client: Encrypted packet (len=148)"
"68","16.227273","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.000184000","22  >  49724 [ACK] Seq=1727 Ack=1678 Win=64128 Len=0"
"69","16.242947","192.168.48.133","192.168.48.132","SSHv2","22","82","0x0018","49724","2","0.015674000","Server: Encrypted packet (len=28)"
"70","16.246998","192.168.48.132","192.168.48.133","SSHv2","49724","166","0x0018","22","2","0.004051000","Client: Encrypted packet (len=112)"
"71","16.247104","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.000106000","22  >  49724 [ACK] Seq=1755 Ack=1790 Win=64128 Len=0"
"72","16.912617","192.168.48.133","192.168.48.132","SSHv2","22","682","0x0018","49724","2","0.665513000","Server: Encrypted packet (len=628)"
"73","16.967361","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.054744000","49724  >  22 [ACK] Seq=1790 Ack=2383 Win=2101504 Len=0"
"74","16.967506","192.168.48.133","192.168.48.132","SSHv2","22","98","0x0018","49724","2","0.000145000","Server: Encrypted packet (len=44)"
"75","16.968458","192.168.48.132","192.168.48.133","SSHv2","49724","190","0x0018","22","2","0.000952000","Client: Encrypted packet (len=136)"
"76","16.968613","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.000155000","22  >  49724 [ACK] Seq=2427 Ack=1926 Win=64128 Len=0"
"77","16.970626","192.168.48.133","192.168.48.132","SSHv2","22","162","0x0018","49724","2","0.002013000","Server: Encrypted packet (len=108)"
"78","16.972086","192.168.48.132","192.168.48.133","SSHv2","49724","122","0x0018","22","2","0.001460000","Client: Encrypted packet (len=68)"
"79","16.972225","192.168.48.133","192.168.48.132","TCP","22","60","0x0010","49724","2","0.000139000","22  >  49724 [ACK] Seq=2535 Ack=1994 Win=64128 Len=0"
"80","16.978423","192.168.48.133","192.168.48.132","SSHv2","22","1074","0x0018","49724","2","0.006198000","Server: Encrypted packet (len=1020)"
"81","17.027211","192.168.48.133","192.168.48.132","SSHv2","22","170","0x0018","49724","2","0.048788000","Server: Encrypted packet (len=116)"
"82","17.027497","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.000286000","49724  >  22 [ACK] Seq=1994 Ack=3671 Win=2102272 Len=0"
"83","19.018706","192.168.48.133","192.168.48.1","TCP","51268","74","0x0002","53","3","1.991209000","51268  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386358372 TSecr=0 WS=128"
"84","19.019062","192.168.48.130","192.168.48.1","DNS","48588","81","","53","","0.000356000","Standard query 0xaa2b A 0.debian.pool.ntp.org"
"85","19.019167","192.168.48.130","192.168.48.1","DNS","48588","81","","53","","0.000105000","Standard query 0x752e AAAA 0.debian.pool.ntp.org"
"86","19.137338","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.118171000","Client: Encrypted packet (len=36)"
"87","19.137953","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000615000","Server: Encrypted packet (len=36)"
"88","19.181695","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.043742000","49724  >  22 [ACK] Seq=2030 Ack=3707 Win=2102272 Len=0"
"89","19.753797","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.572102000","Client: Encrypted packet (len=36)"
"90","19.754429","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000632000","Server: Encrypted packet (len=36)"
"91","19.801904","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.047475000","49724  >  22 [ACK] Seq=2066 Ack=3743 Win=2102272 Len=0"
"92","20.031618","192.168.48.133","192.168.48.1","TCP","51268","74","0x0002","53","3","0.229714000","[TCP Retransmission] 51268  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386359385 TSecr=0 WS=128"
"93","20.257300","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.225682000","Client: Encrypted packet (len=36)"
